"D","M_K_v2_hash","P","class_id","class_size","d_multiset","n","p_multiset","panel","tau_den","tau_num"
"39","81ee8262e4e043ba744e2db3f4d8c200d9a804fe77668aa2fcb6150dbf7b1fd1","25","WP09C01847","1","[1,3,9,11,15]","5","[1,2,4,7,11]","B","125","86"
"39","859d7cc4832e0eb61e84888e8fdc566aca20d4d81cf24d0a684b2d09b18557a5","25","WP09C01848","1","[1,3,9,11,15]","5","[1,2,4,7,11]","B","125","86"
"39","871db718a406c6faba7c49d94d237a96bc06c2f87fb311d664ac90befe047fe2","25","WP09C01849","1","[1,3,9,11,15]","5","[1,2,4,7,11]","B","125","86"
"39","87d98b83ed0c5161a23b1b21b5a60e94f292357ce61604620d08ea39e0e342be","25","WP09C01850","2","[1,3,9,11,15]","5","[1,2,4,7,11]","B","125","86"
"39","88eb04a81b4550181fe9d31330a74aa4fc0c89b7f59395f3b73f56bbf03cd929","25","WP09C01851","1","[1,3,9,11,15]","5","[1,2,4,7,11]","B","125","86"
"39","8cbd575b3816ec6eaeb0aacb56258271eaf6a3b5af7d8a97fb488584bf665133","25","WP09C01852","2","[1,3,9,11,15]","5","[1,2,4,7,11]","B","125","86"
"39","9108d253545e6f6694cdddc40d5dcacccf669b8f663fdf0ac76238ebfdda9367","25","WP09C01853","1","[1,3,9,11,15]","5","[1,2,4,7,11]","B","125","86"
"39","93a02df8787a6111631d866acc6f74aec032f485010ebb9fd82ac8bd4073446a","25","WP09C01854","1","[1,3,9,11,15]","5","[1,2,4,7,11]","B","125","86"
"39","940b34483491be56673f2704566d310e1f0b139b558760b0ac3ad68456fc0708","25","WP09C01855","2","[1,3,9,11,15]","5","[1,2,4,7,11]","B","125","86"
"39","a26420856d8f3979c9575aa2a54c313a350c38eaf60cf5891217fc45ff381089","25","WP09C01856","2","[1,3,9,11,15]","5","[1,2,4,7,11]","B","125","86"
"39","a66bdb6ab2f878b686894b94094465986d5c031893b3bf6acf8d2de77ea5bcf2","25","WP09C01857","2","[1,3,9,11,15]","5","[1,2,4,7,11]","B","125","86"
"39","aa83ff269a1cf16128698a08d3d1d389090fc76aa174d221ff6b61daea8758c8","25","WP09C01858","3","[1,3,9,11,15]","5","[1,2,4,7,11]","B","125","86"
"39","b5834dfe824a29af28bd3981a953680f13e0f7a13b28a3fdb682f4b115040c1c","25","WP09C01859","1","[1,3,9,11,15]","5","[1,2,4,7,11]","B","125","86"
"39","b668110acbf6258ecfcd874c63b45ae05de176d2517ed87e36253ae5844d5ac8","25","WP09C01860","1","[1,3,9,11,15]","5","[1,2,4,7,11]","B","125","86"
"39","b9ccd689d1401e719f6e1271e1b452410d7527049b6a008a661e331b832705ef","25","WP09C01861","1","[1,3,9,11,15]","5","[1,2,4,7,11]","B","125","86"
"39","c0389a544ef7532912ff4b872e8d718721513d8b5e2e93789c63ded8b01d571c","25","WP09C01862","1","[1,3,9,11,15]","5","[1,2,4,7,11]","B","125","86"
"39","d204273b46a6b89f698fc5ffe2ca10b5381096f354bdd17a6607bbd9a3c7eb09","25","WP09C01863","1","[1,3,9,11,15]","5","[1,2,4,7,11]","B","125","86"
"39","d9075d3a3fa120dada08df634b602fe69bcbb9c415d6e67877e3ec01f936f31d","25","WP09C01864","1","[1,3,9,11,15]","5","[1,2,4,7,11]","B","125","86"
"39","e073973c6cf9db1c97b70d844e89492b10a58fa0d6e45e9c3e246b484adbf8c2","25","WP09C01865","1","[1,3,9,11,15]","5","[1,2,4,7,11]","B","125","86"
"39","e0c0164ece89e5206e6871c2b639e35f455e11e2d793aae6aca46e61381b2a88","25","WP09C01866","1","[1,3,9,11,15]","5","[1,2,4,7,11]","B","125","86"
"39","e11dbeff1030ae01afd57f5620b250d5cda6d68f626dfe2529179297154d0366","25","WP09C01867","2","[1,3,9,11,15]","5","[1,2,4,7,11]","B","125","86"
"39","e5b7b2c8cccf0d7c1b93ba6e3236817a48b6fd7384cbfd586add47507cc006d0","25","WP09C01868","1","[1,3,9,11,15]","5","[1,2,4,7,11]","B","125","86"
"39","e601e00729296ab5bbbcc5330a86a00699aada60f40bc5690010a1d95377129e","25","WP09C01869","1","[1,3,9,11,15]","5","[1,2,4,7,11]","B","125","86"
"39","e6f8471697dab2e909f7e02538dedfe14168cd13eacb3407d9d940d3c135557e","25","WP09C01870","1","[1,3,9,11,15]","5","[1,2,4,7,11]","B","125","86"
"39","e8609e17ef81713aa1b26f293a6dd056db069bc12673c4d5e546930a94ededd9","25","WP09C01871","2","[1,3,9,11,15]","5","[1,2,4,7,11]","B","125","86"
"39","ebb5d4d9e86c599f259dab9112bebc33318ccb6c724a6338c38fcab9d691b528","25","WP09C01872","1","[1,3,9,11,15]","5","[1,2,4,7,11]","B","125","86"
"39","ec1f4354fe39ed248926c1d8489a54f570b85b285d79fa2903c4c2a77839980b","25","WP09C01873","1","[1,3,9,11,15]","5","[1,2,4,7,11]","B","125","86"
"39","ecbe6eb5f0ad0bc2143e2fa83633eae0d4d302dc560be6860cba1873240287ca","25","WP09C01874","1","[1,3,9,11,15]","5","[1,2,4,7,11]","B","125","86"
"39","ef213d4e62cee1e2b51c9fc71f389c92ebc9b692f26bd49ff09b461dc8711cce","25","WP09C01875","1","[1,3,9,11,15]","5","[1,2,4,7,11]","B","125","86"
"39","f1711e729b38533d6c28d8a3e20dfdf8365cce18d59072c2f36b1e847aa246a4","25","WP09C01876","2","[1,3,9,11,15]","5","[1,2,4,7,11]","B","125","86"
"39","f231f654625f6eeb51fe4702538bf1ee240c8f5cbd6cf685b951f015c2458ecb","25","WP09C01877","1","[1,3,9,11,15]","5","[1,2,4,7,11]","B","125","86"
"39","f2537d4e9b8a5fd311cb6091e8f2e1cabd056999e9e844585a2cc940a0d263b5","25","WP09C01878","1","[1,3,9,11,15]","5","[1,2,4,7,11]","B","125","86"
"39","f2d88c70784cc059e81ecb49b5a15204fcc8e0732154858835f8ac2551dce937","25","WP09C01879","1","[1,3,9,11,15]","5","[1,2,4,7,11]","B","125","86"
"39","f70f4222c4af14ea705dfd7cc44f41891b1762e632f30d14e20699610eee9819","25","WP09C01880","1","[1,3,9,11,15]","5","[1,2,4,7,11]","B","125","86"
"41","0130427d457586eaab6cf766bb2cb8a14b2d45fe4a742d6de8ac6f227b1151e3","25","WP09C01881","1","[1,3,9,11,17]","5","[1,2,4,7,11]","B","125","84"
"41","0489258e5c43ab28fbadbde682f7ec8e2e2dc04d5fbebe555421de670a632a12","25","WP09C01882","2","[1,3,9,11,17]","5","[1,2,4,7,11]","B","125","84"
"41","07877f744e83231090f63a0f871bcba17235b23ded081c2c2a4d4bdbd0089512","25","WP09C01883","2","[1,3,9,11,17]","5","[1,2,4,7,11]","B","125","84"
"41","0a2615cf4d6520cbe5b6e39234c2ff02a9b32df0f3f2db3b2a56f24ca395cf44","25","WP09C01884","2","[1,3,9,11,17]","5","[1,2,4,7,11]","B","125","84"
"41","104eb7e5952ae0ae33f229423351d6dbc92fa681de06b95740e146ef885fc7fa","25","WP09C01885","2","[1,3,9,11,17]","5","[1,2,4,7,11]","B","125","84"
"41","13901e19206039e9d9f0c1286af86cc7d38c01a0a4851ae2fbb73e384c5d1d4a","25","WP09C01886","1","[1,3,9,11,17]","5","[1,2,4,7,11]","B","125","84"
"41","154651a7731ecd61c5f975ddada212b64e130461d7b26ba36af9c903a41f495d","25","WP09C01887","1","[1,3,9,11,17]","5","[1,2,4,7,11]","B","125","84"
"41","175ff477388223021860a08d91961c2e1d69487dbdab19f85073066718a2ea95","25","WP09C01888","1","[1,3,9,11,17]","5","[1,2,4,7,11]","B","125","84"
"41","18cc5fd4b6f2fe1bf657f6446039e29d7276f6267b7f797d23c3d2a212595ee5","25","WP09C01889","1","[1,3,9,11,17]","5","[1,2,4,7,11]","B","125","84"
"41","1ef3e5b95ff8624c9c440e355250bce74502c656800a34588c45a152f5b7dd53","25","WP09C01890","1","[1,3,9,11,17]","5","[1,2,4,7,11]","B","125","84"
"41","1f8474a86527188365eaf21bd82f3d3cb14f36038ba132c0b90335b6ab47d815","25","WP09C01891","2","[1,3,9,11,17]","5","[1,2,4,7,11]","B","125","84"
"41","242b7b8f273596449ca18df559fb92e5cefc381309bdb0d4e99c948d8783bb93","25","WP09C01892","1","[1,3,9,11,17]","5","[1,2,4,7,11]","B","125","84"
"41","244a5f3f1faac7c49d5609290625fc54012efc30feed59163b6bcdc3380ae3fb","25","WP09C01893","1","[1,3,9,11,17]","5","[1,2,4,7,11]","B","125","84"
"41","24ab5a5c9258b8b51d37a005adcab5717811b9378559e044c885a2fae5b731b8","25","WP09C01894","1","[1,3,9,11,17]","5","[1,2,4,7,11]","B","125","84"
"41","2541e7fb8d1c630c3ca96ea0bffe128b72b5287b27eb80bfa00aa25f04545142","25","WP09C01895","1","[1,3,9,11,17]","5","[1,2,4,7,11]","B","125","84"
"41","3724bac2c5cf80c98e94819440038f9d82bf9e727a9512cf3809224f5a078ebe","25","WP09C01896","1","[1,3,9,11,17]","5","[1,2,4,7,11]","B","125","84"
"41","383cee244a17f199571e1107711ca3da3ddc260443a4bce363e0e9bd7e723333","25","WP09C01897","1","[1,3,9,11,17]","5","[1,2,4,7,11]","B","125","84"
"41","42feaad0c77ce98fbf9eace69e65ca4ed2c48bdf268d0d41b91305bd5c5eb4b1","25","WP09C01898","1","[1,3,9,11,17]","5","[1,2,4,7,11]","B","125","84"
"41","459122230c313e0fbd9951698496a1123a67a711e50caf2c80d0e2fcf40d2d44","25","WP09C01899","1","[1,3,9,11,17]","5","[1,2,4,7,11]","B","125","84"
"41","46982707163b224b9ba1cbafc2fb43ffd5390221ec559dda124bc55fa454c115","25","WP09C01900","3","[1,3,9,11,17]","5","[1,2,4,7,11]","B","125","84"
"41","48c4d4375f9ad536c783bf50ac286c337004148b13d92fb6d4ad64399eca4a07","25","WP09C01901","2","[1,3,9,11,17]","5","[1,2,4,7,11]","B","125","84"
"41","4975f2f446b32a82da5fa3ef93e667ebc2c3a043ef7aed634ce8ef2799d859c7","25","WP09C01902","1","[1,3,9,11,17]","5","[1,2,4,7,11]","B","125","84"
"41","4aa1c1b0d744597ca74c986ac3d797d0d52f209723e90c48dd0c671c20ceb9b0","25","WP09C01903","1","[1,3,9,11,17]","5","[1,2,4,7,11]","B","125","84"
"41","4ce696d764e50ddc0e7cfe061823a01f95fa8c9c8e544466847946c9475a2f3c","25","WP09C01904","1","[1,3,9,11,17]","5","[1,2,4,7,11]","B","125","84"
"41","51f93873989623ca0f76ea22ec59a274cf66b23e83738dd9a1206f93685177ec","25","WP09C01905","2","[1,3,9,11,17]","5","[1,2,4,7,11]","B","125","84"
"41","56178f7396111c0913c38177125ddd27076c23ce758c758a99bbd0665f5f8e93","25","WP09C01906","1","[1,3,9,11,17]","5","[1,2,4,7,11]","B","125","84"
"41","58b1e8913cb0f5b223de2100e6551359056083c2488e3cf4972d462288f2efb8","25","WP09C01907","1","[1,3,9,11,17]","5","[1,2,4,7,11]","B","125","84"
"41","5d00eb220258ecc988ea70c4674eb202089e4d72d198b7ed9ce4fed3fac9f6fa","25","WP09C01908","1","[1,3,9,11,17]","5","[1,2,4,7,11]","B","125","84"
"41","5e261bca7a1a06a53a4ed92076f231dc1ccc92bfb84a46027a6253292ee0eae1","25","WP09C01909","1","[1,3,9,11,17]","5","[1,2,4,7,11]","B","125","84"
"41","5f7c61e897f19335ebc2671a03ef45fa0076c16518c0ee9e01cbd520ca65f1e6","25","WP09C01910","1","[1,3,9,11,17]","5","[1,2,4,7,11]","B","125","84"
"41","65900f92735db81ba48d9d165b7f9757c7ee890789a0a28ef9823ca0b3bad4b5","25","WP09C01911","1","[1,3,9,11,17]","5","[1,2,4,7,11]","B","125","84"
"41","6ffda1b27265e3aa6b58621b3c2411b892f7a5a56b6033a428307f57519bd812","25","WP09C01912","2","[1,3,9,11,17]","5","[1,2,4,7,11]","B","125","84"
"41","77f35ae04c9144bbdd1d2b0eb28106e860c53843b1babe5e187fbd29c253c58c","25","WP09C01913","2","[1,3,9,11,17]","5","[1,2,4,7,11]","B","125","84"
"41","7af465bfc340081a53afd9f1593251f3ea14b1c1da84c60166ebd3e2c2a8f1e5","25","WP09C01914","2","[1,3,9,11,17]","5","[1,2,4,7,11]","B","125","84"
"41","81ee8262e4e043ba744e2db3f4d8c200d9a804fe77668aa2fcb6150dbf7b1fd1","25","WP09C01915","1","[1,3,9,11,17]","5","[1,2,4,7,11]","B","125","84"
"41","859d7cc4832e0eb61e84888e8fdc566aca20d4d81cf24d0a684b2d09b18557a5","25","WP09C01916","1","[1,3,9,11,17]","5","[1,2,4,7,11]","B","125","84"
"41","871db718a406c6faba7c49d94d237a96bc06c2f87fb311d664ac90befe047fe2","25","WP09C01917","1","[1,3,9,11,17]","5","[1,2,4,7,11]","B","125","84"
"41","87d98b83ed0c5161a23b1b21b5a60e94f292357ce61604620d08ea39e0e342be","25","WP09C01918","2","[1,3,9,11,17]","5","[1,2,4,7,11]","B","125","84"
"41","88eb04a81b4550181fe9d31330a74aa4fc0c89b7f59395f3b73f56bbf03cd929","25","WP09C01919","1","[1,3,9,11,17]","5","[1,2,4,7,11]","B","125","84"
"41","8cbd575b3816ec6eaeb0aacb56258271eaf6a3b5af7d8a97fb488584bf665133","25","WP09C01920","2","[1,3,9,11,17]","5","[1,2,4,7,11]","B","125","84"
"41","9108d253545e6f6694cdddc40d5dcacccf669b8f663fdf0ac76238ebfdda9367","25","WP09C01921","1","[1,3,9,11,17]","5","[1,2,4,7,11]","B","125","84"
"41","93a02df8787a6111631d866acc6f74aec032f485010ebb9fd82ac8bd4073446a","25","WP09C01922","1","[1,3,9,11,17]","5","[1,2,4,7,11]","B","125","84"
"41","940b34483491be56673f2704566d310e1f0b139b558760b0ac3ad68456fc0708","25","WP09C01923","2","[1,3,9,11,17]","5","[1,2,4,7,11]","B","125","84"
"41","a26420856d8f3979c9575aa2a54c313a350c38eaf60cf5891217fc45ff381089","25","WP09C01924","2","[1,3,9,11,17]","5","[1,2,4,7,11]","B","125","84"
"41","a66bdb6ab2f878b686894b94094465986d5c031893b3bf6acf8d2de77ea5bcf2","25","WP09C01925","2","[1,3,9,11,17]","5","[1,2,4,7,11]","B","125","84"
"41","aa83ff269a1cf16128698a08d3d1d389090fc76aa174d221ff6b61daea8758c8","25","WP09C01926","3","[1,3,9,11,17]","5","[1,2,4,7,11]","B","125","84"
"41","b5834dfe824a29af28bd3981a953680f13e0f7a13b28a3fdb682f4b115040c1c","25","WP09C01927","1","[1,3,9,11,17]","5","[1,2,4,7,11]","B","125","84"
"41","b668110acbf6258ecfcd874c63b45ae05de176d2517ed87e36253ae5844d5ac8","25","WP09C01928","1","[1,3,9,11,17]","5","[1,2,4,7,11]","B","125","84"
"41","b9ccd689d1401e719f6e1271e1b452410d7527049b6a008a661e331b832705ef","25","WP09C01929","1","[1,3,9,11,17]","5","[1,2,4,7,11]","B","125","84"
"41","c0389a544ef7532912ff4b872e8d718721513d8b5e2e93789c63ded8b01d571c","25","WP09C01930","1","[1,3,9,11,17]","5","[1,2,4,7,11]","B","125","84"
"41","d204273b46a6b89f698fc5ffe2ca10b5381096f354bdd17a6607bbd9a3c7eb09","25","WP09C01931","1","[1,3,9,11,17]","5","[1,2,4,7,11]","B","125","84"
"41","d9075d3a3fa120dada08df634b602fe69bcbb9c415d6e67877e3ec01f936f31d","25","WP09C01932","1","[1,3,9,11,17]","5","[1,2,4,7,11]","B","125","84"
"41","e073973c6cf9db1c97b70d844e89492b10a58fa0d6e45e9c3e246b484adbf8c2","25","WP09C01933","1","[1,3,9,11,17]","5","[1,2,4,7,11]","B","125","84"
"41","e0c0164ece89e5206e6871c2b639e35f455e11e2d793aae6aca46e61381b2a88","25","WP09C01934","1","[1,3,9,11,17]","5","[1,2,4,7,11]","B","125","84"
"41","e11dbeff1030ae01afd57f5620b250d5cda6d68f626dfe2529179297154d0366","25","WP09C01935","2","[1,3,9,11,17]","5","[1,2,4,7,11]","B","125","84"
"41","e5b7b2c8cccf0d7c1b93ba6e3236817a48b6fd7384cbfd586add47507cc006d0","25","WP09C01936","1","[1,3,9,11,17]","5","[1,2,4,7,11]","B","125","84"
"41","e601e00729296ab5bbbcc5330a86a00699aada60f40bc5690010a1d95377129e","25","WP09C01937","1","[1,3,9,11,17]","5","[1,2,4,7,11]","B","125","84"
"41","e6f8471697dab2e909f7e02538dedfe14168cd13eacb3407d9d940d3c135557e","25","WP09C01938","1","[1,3,9,11,17]","5","[1,2,4,7,11]","B","125","84"
"41","e8609e17ef81713aa1b26f293a6dd056db069bc12673c4d5e546930a94ededd9","25","WP09C01939","2","[1,3,9,11,17]","5","[1,2,4,7,11]","B","125","84"
